-8.3, 50, -0.0046, 0.015, -0.2, 0.0, -0.0020
-5.0, -20, 0.0021, -0.0090, 0.1, 0.0, -0.0010
-2.9, -30, 0.0016, -0.0010, 0.0, 0.0, -0.0010
6.6, -20, -0.0015, -0.0030, 0.1, 0.0, 0.0010
8.0, 10, -0.0021, -0.0090, 0.0, 0.0, 0.0010
3.2, 60, 0.0010, 0.0020, -0.1, 0.0, 0.0010
-6.3, 50, -0.0028, -0.0050, -0.2, 0.0, -0.0020
-6.1, 30, -1.0E-4, -0.014, 0.1, 0.0, -0.0010
-1.5, 10, 0.0048, -0.0070, 0.2, 0.0, 0.0010
5.9, 40, 0.0079, -0.0040, 0.0, 0.0, 0.0010
-4.8, 50, -0.0037, 0.013, -0.2, 0.0, -0.0010
-1.2, 20, 0.0055, 0.013, 0.1, 0.0, 0.0010
6.2, 60, 0.0042, -0.013, 0.1, 0.0, 0.0010
5.8, 80, 0.0094, 0.0080, 0.0, 0.0, 0.0010
-7.6, 70, -0.0038, 0.025, -0.2, 0.0, -0.0020
-8.8, 40, -0.0042, 0.0090, 0.1, 0.0, -0.0010
4.2, 50, 0.0051, -0.0060, 0.0, 0.0, 0.0010
2.9, 10, 0.0036, -0.0060, 0.1, 0.0, 0.0010
4.3, 90, 0.0020, 0.019, -0.1, 0.0, 0.0010
-2.0, 90, -0.0062, 0.0070, -0.1, 0.0, -0.0010
0.2, 80, 0.0073, -0.0040, 0.0, 0.0, 0.0020
-5.6, 70, 0.0052, 0.02, -0.2, 0.0, -0.0020
-8.5, 30, -0.0038, 0.026, 0.0, 0.0, -0.0010
-7.0, 10, -0.0077, 0.0070, 0.1, 0.0, -0.0010
2.9, 0, -0.0021, -0.02, 0.2, 0.0, 0.0010
5.8, 0, 6.0E-4, -0.021, 0.1, 0.01, 0.0010
7.1, 20, 0.0036, -0.017, 0.0, 0.0, 0.0010
-4.0, -20, -0.0112, -0.0090, 0.0, 0.0, -0.0010
1.3, -20, 0.0065, -0.0060, 0.0, 0.0, -0.0010
2.1, -20, 0.0045, 0.01, 0.0, 0.0, 0.0020
-1.4, -20, -0.0064, 0.0070, 0.0, 0.02, -0.0010
3.1, -10, -0.0016, -0.016, 0.1, 0.0, 0.0020
-1.6, 0, 0.0027, -0.013, -0.2, 0.0, -0.0040
-2.8, -10, -0.0036, -0.01, -0.1, 0.0, -0.0040
2.7, -10, 0.0019, -0.014, 0.2, 0.0, 0.0040
3.0, 0, 0.0051, -0.0050, -0.1, 0.0, 0.0020
-4.6, 0, 0.0024, 0.01, -0.3, 0.0, -0.0050
1.7, -30, 0.0052, -0.0050, 0.2, 0.0, 0.0030
0.4, -20, 0.0080, 0.026, -0.1, -0.01, -0.0010
1.9, -20, -0.0077, 0.022, 0.0, 0.0, -0.0010
4.3, 0, -9.0E-4, -0.0090, 0.0, 0.0, 0.0010
-1.1, 10, 0.0063, 0.012, -0.1, 0.0, 0.0010
-3.1, 0, 0.0044, 0.03, 0.0, 0.0, 0.0010
-4.8, -10, -4.0E-4, 0.036, -0.1, 0.0, -0.0030
8.2, 0, 0.0, -0.0090, 0.1, 0.0, 0.0030
6.9, 20, 0.0025, -0.0070, -0.2, 0.02, -0.0010
-4.5, 30, -0.0046, -0.0070, -0.3, 0.0, -0.0030
-7.1, 10, -0.0033, -0.019, 0.0, 0.0, -0.0010
-5.9, 0, -7.0E-4, -0.024, 0.1, 0.0, -0.0020
6.9, 0, 0.0050, -0.011, 0.2, 0.0, 0.0040
-2.9, 30, 0.0018, 0.03, -0.2, 0.0, -0.0030
-5.5, 0, -0.0050, 0.016, 0.0, 0.0, -0.0010
3.0, -10, 0.0010, -0.0010, 0.1, 0.0, 0.0020
3.2, 0, 0.0045, -0.0060, 0.0, 0.0, 0.0010
-4.6, 0, -0.0021, -0.0080, -0.1, 0.0, -0.0010
-5.6, -10, -0.0014, -0.011, 0.0, -0.01, -0.0010
4.0, -20, -0.0018, 0.0050, 0.1, 0.0, 0.0020
-2.5, -10, 7.0E-4, -0.023, -0.1, 0.0, -0.0010
1.3, -20, -0.0072, 0.0090, 0.1, 0.0, 0.0010
6.2, -10, -0.0027, -0.0090, 0.1, 0.0, 0.0010
-3.7, 10, 0.0051, 0.015, -0.2, 0.0, -0.0020
-5.2, -10, 4.0E-4, 0.03, 0.0, 0.0, -0.0020
0.0, -30, -0.0054, 0.02, 0.2, 0.0, 0.0010
7.7, -10, 0.0023, 0.011, 0.1, 0.0, 0.0010
10.1, 10, 0.0030, 0.017, 0.1, 0.0, 0.0020
9.1, 30, 0.0011, 0.021, -0.1, 0.01, 0.0020
-1.6, 50, -0.0037, 0.016, -0.3, 0.0, -0.0020
-6.2, 40, -0.0056, 0.0040, -0.1, 0.0, -0.0020
2.2, 0, 0.0070, -0.0050, 0.1, 0.0, 0.0020
-4.6, 0, -0.0014, 0.025, -0.1, 0.0, -0.0020
-1.0, -20, -0.0075, -0.013, 0.1, 0.0, 0.0010
2.0, -20, 0.0059, -0.026, 0.0, 0.0, 0.0010
-2.0, -10, 0.01, -0.0070, -0.4, 0.02, -0.0010
-11.1, -40, 0.0057, 0.025, -0.1, 0.0, -0.0030
9.8, -60, -0.0033, 0.022, 0.5, 0.0, 0.0030
14.9, -40, -0.0024, 0.017, 0.2, 0.02, 0.0010
7.5, 10, -0.0059, 0.0050, -0.6, 0.02, -0.0010
-3.6, 10, -0.0048, -0.0060, -0.5, 0.0, -0.0040
-7.1, -20, 0.0046, -0.013, 0.1, 0.0, -0.0020
4.9, -20, 4.0E-4, 0.037, 0.1, 0.0, 0.0020
5.3, 10, -0.0013, 0.013, 0.0, 0.0, 0.0030
-7.7, 20, -3.0E-4, 0.012, -0.4, 0.0, -0.0020
-12.5, 0, 3.0E-4, 0.011, -0.2, -0.02, -0.0020
-9.1, -40, 0.0013, 0.015, 0.2, 0.0, -0.0030
9.2, -40, 0.0023, 0.023, 0.5, 0.0, 0.0050
1.2, 0, -0.0048, 0.021, -0.5, 0.0, -0.0060
0.4, 0, -0.0054, -0.0020, 0.1, 0.0, 0.0010
-7.8, -10, 8.0E-4, 0.0020, -0.3, 0.0, -0.0030
-8.5, -20, -5.0E-4, 0.0020, 0.1, -0.01, -0.0020
5.8, -40, -0.0014, -0.0050, 0.3, 0.0, 0.0020
8.4, -20, -0.0016, -0.0070, 0.1, 0.02, 0.0040
-2.4, -10, -6.0E-4, -0.014, -0.4, 0.01, -0.0060
1.8, -20, 0.0065, -0.0020, 0.2, 0.0, 0.0030
-2.9, -10, 0.0012, 0.026, -0.2, 0.0, -0.0020
-3.6, -20, -0.0019, 0.026, 0.1, -0.02, -0.0020
1.1, -20, -0.0075, 0.014, 0.2, 0.0, 0.0010
3.9, -20, -0.0072, 0.0030, 0.2, 0.01, 0.0030
-3.2, -10, 0.0022, -0.011, -0.3, 0.01, -0.0070
5.7, -10, 0.0049, 0.014, 0.3, 0.0, 0.0050
-0.5, 10, -0.0084, 0.0050, -0.2, 0.0, -0.0040
2.5, 10, -0.0064, -0.023, 0.2, 0.0, 0.0030
-1.8, 20, 0.0056, -0.026, -0.3, 0.0, -0.0010
-8.3, 0, 0.0070, -0.0060, -0.2, 0.0, -0.0030
-8.3, -20, 0.0046, 0.011, 0.1, 0.0, -0.0030
8.4, -30, -0.0024, 0.017, 0.3, 0.0, 0.0050
5.8, 10, -0.0046, -0.0020, -0.1, 0.0, 0.0010
-6.1, 0, 0.0026, 0.0010, -0.1, 0.0, -0.0020
2.7, -40, -0.0026, -0.011, 0.3, -0.01, 0.0020
8.4, -10, 0.0033, -0.01, 0.1, 0.0, 0.0040
-3.9, 0, 2.0E-4, 0.0060, -0.4, 0.0, -0.0050
-6.9, -10, -0.0050, 0.0, 0.0, -0.01, -0.0020
-0.9, -20, -0.0023, -0.011, 0.3, 0.0, 0.0010
3.5, -20, 0.0012, -0.012, 0.2, 0.0, 0.0030
-4.6, -10, -1.0E-4, 0.0070, -0.2, 0.0, -0.0020
3.5, -40, 0.0, 0.0030, 0.3, 0.01, 0.0010
9.3, -10, 0.0035, 0.01, 0.1, 0.0, 0.0050
-1.8, 10, -0.0036, 0.013, -0.4, 0.0, -0.0060
-1.8, 0, -0.0096, -0.011, 0.1, 0.0, 0.0010
3.1, 0, 4.0E-4, -0.041, 0.2, 0.0, 0.0050
-5.6, 0, 0.0094, -0.018, -0.3, 0.0, -0.0030
-5.7, -20, 0.0101, 0.027, 0.1, 0.0, -0.0020
-0.6, -30, 0.0023, 0.046, 0.2, 0.0, 0.0010
2.6, -30, -0.0075, 0.041, 0.1, 0.0, 0.0010
4.1, -20, -0.0061, 0.0060, 0.0, 0.0, 0.0020
1.4, -10, -1.0E-4, -0.0010, -0.2, -0.01, 0.0010
-6.0, -20, 0.0053, 0.0090, -0.2, 0.0, -0.0030
-8.5, -40, 0.0024, 0.026, -0.1, 0.0, -0.0020
-7.4, -60, -9.0E-4, 0.027, 0.1, -0.02, -0.0010
-3.5, -70, -0.0062, 0.019, 0.2, 0.0, 0.0010
6.9, -60, -0.0010, -0.0070, 0.2, 0.0, 0.0040
0.7, -40, 9.0E-4, -0.0050, -0.2, 0.0, -0.0040
8.9, -20, 0.0064, 0.013, 0.2, 0.0, 0.0030
7.2, 10, -0.0018, 0.023, -0.1, 0.0, 0.0030
-0.9, 20, -0.0089, 0.0090, -0.4, 0.0, 0.0010
-7.6, 10, -0.01, -0.0040, -0.5, 0.01, -0.0020
-1.9, -30, 0.0101, 0.0, 0.1, 0.0, 0.0010
0.1, -30, 0.0105, 0.023, 0.1, 0.0, -0.0020
5.2, -20, 0.0011, 0.044, 0.2, 0.0, 0.0010
7.3, -20, -0.0060, 0.041, 0.1, 0.0, 0.0010
9.4, 0, -0.0099, 0.025, 0.2, 0.0, 0.0020
6.7, 30, -0.0052, -0.0080, -0.1, 0.0, 0.0030
-0.9, 40, -8.0E-4, -0.015, -0.4, 0.0, -0.0050
1.9, 30, 6.0E-4, -0.0010, 0.1, 0.0, 0.0050
-2.8, 30, -0.0038, -0.0060, -0.3, -0.01, -0.0010
-10.4, 10, -0.0035, -0.018, -0.2, 0.0, -0.0040
1.8, -30, 0.0066, 0.012, 0.2, 0.0, 0.0040
-2.5, -30, -0.0024, 0.02, -0.2, 0.0, -0.0060
0.7, -30, -0.0072, 0.0060, 0.3, 0.01, 0.0010
7.5, 10, 0.0064, -0.0060, 0.0, 0.0, 0.0020
6.6, 30, -0.0021, -0.0080, 0.3, 0.0, 0.0020
9.7, 50, 0.0029, -0.0080, 0.1, 0.02, 0.0060
-10.8, 40, -0.0054, 0.016, -0.2, 0.0, -0.0020
-10.3, 10, -0.0023, 0.0040, 0.1, 0.0, -0.0020
-6.3, 0, 6.0E-4, 0.0030, 0.3, -0.01, -0.0010
0.7, -10, 0.0012, 0.0050, 0.3, 0.0, 0.0040
-4.7, -10, -7.0E-4, 0.0080, -0.2, 0.0, -0.0030
5.5, -10, -1.0E-4, 0.0020, 0.1, 0.0, 0.0010
7.0, 0, 0.0, 0.0020, 0.0, 0.0, 0.0040
-7.8, 10, -0.0011, -0.0010, -0.4, 0.0, -0.0060
7.5, -20, 0.0016, 0.0010, 0.2, 0.0, 0.0040
-3.6, 10, -5.0E-4, 0.0060, -0.2, 0.0, -0.0020
4.4, 10, 2.0E-4, 0.0050, 0.0, 0.0, 0.0010
0.2, -10, -0.0076, -0.014, 0.0, 0.0, 0.0010
-3.5, -20, 0.0044, -0.0040, -0.1, 0.0, -0.0010
-4.3, -30, -3.0E-4, 0.0020, 0.0, 0.0, -0.0020
4.7, -30, -1.0E-4, -0.0090, 0.3, 0.0, 0.0040
-1.2, -10, -0.0060, 0.0040, 0.0, 0.0, 0.0010
-2.6, -20, -0.0052, -0.012, -0.1, 0.0, -0.0020
4.4, -20, 0.0037, 0.0, 0.1, 0.0, 0.0020
-3.0, -10, -0.0029, -0.0020, -0.1, 0.0, -0.0020
4.0, -10, 0.0014, -0.0050, 0.1, 0.0, 0.0020
-3.8, 0, 2.0E-4, 0.0070, -0.1, 0.0, -0.0020
2.9, -10, -1.0E-4, 0.0070, 0.1, 0.0, 0.0010
4.0, 0, -4.0E-4, 0.0060, 0.0, 0.0, 0.0010
-2.3, 0, 0.0, 0.0070, -0.1, 0.0, -0.0010
5.6, -20, 7.0E-4, 0.0030, 0.1, 0.0, 0.0020
-3.0, 0, -3.0E-4, 0.0030, -0.1, 0.0, -0.0010
-3.6, -10, -3.0E-4, 0.0020, 0.0, 0.0, -0.0020
5.1, -10, 7.0E-4, 0.0030, 0.2, 0.0, 0.0020
6.2, 20, 8.0E-4, 0.0060, 0.0, 0.0, 0.0010
-6.5, 20, -0.0011, 0.0010, -0.1, 0.0, -0.0010
-7.1, 0, -5.0E-4, -0.0020, 0.0, 0.0, -0.0020
5.7, -10, 0.0016, 0.0020, 0.2, 0.0, 0.0020
2.2, 20, -0.0024, 0.0, 0.1, 0.0, 0.0010
2.6, 20, -0.0016, -0.0050, 0.0, 0.0, 0.0020
-5.7, 20, -3.0E-4, -0.01, -0.2, 0.0, -0.0010
-10.0, -20, 0.0048, 0.0030, -0.1, 0.0, -0.0030
-3.7, -50, 0.0043, 0.023, 0.2, 0.0, -0.0010
4.6, -50, -0.0011, 0.031, 0.2, 0.0, 0.0010
7.9, -20, -0.0083, 0.013, 0.0, 0.0, 0.0010
7.1, 0, -0.011, -0.012, -0.1, 0.0, 0.0010
2.3, 30, 0.0093, -0.038, 0.0, 0.0, 0.0010
-5.9, 0, -0.0089, -0.015, -0.1, 0.0, -0.0050
-2.3, -20, 0.0060, -0.019, 0.1, 0.0, 0.0010
-1.3, -20, 0.0080, -0.0030, 0.0, 0.0, -0.0020
-0.2, -20, 0.0088, 0.012, 0.1, -0.01, 0.0020
-1.5, -20, 0.0025, 0.033, -0.1, 0.0, -0.0040
2.4, -20, -0.0055, 0.026, 0.1, 0.0, 0.0030
0.5, -20, -0.0068, 0.0030, -0.1, 0.0, -0.0020
-3.7, -30, 0.0020, -0.015, -0.1, 0.0, -0.0020
-3.4, -40, 2.0E-4, -0.0090, 0.0, 0.0, -0.0020
6.4, 0, 0.0011, -0.01, 0.0, 0.0, 0.0020
-4.4, 10, -0.0023, -0.0090, -0.2, 0.0, -0.0010
-6.9, 0, -0.0020, -0.016, -0.1, 0.0, -0.0040
-2.7, -20, 0.0022, -0.016, 0.2, 0.01, 0.0010
-2.4, -10, -4.0E-4, -0.0070, -0.1, 0.0, -0.0020
-2.1, -10, 0.0029, -0.0040, -0.1, 0.0, -0.0010
2.1, -30, 0.0053, 0.019, 0.0, -0.01, 0.0030
5.2, -20, -0.0065, 0.0060, 0.2, 0.0, 0.0040
4.5, 0, -0.0061, -0.01, -0.1, 0.0, -0.0010
-4.2, 0, 0.0019, -0.021, -0.2, 0.0, -0.0010
-7.3, -10, 0.0055, -0.013, -0.1, 0.0, -0.0020
-6.8, -40, 0.0068, 0.0050, 0.1, 0.0, -0.0030
7.4, -40, -7.0E-4, 0.022, 0.2, 0.0, 0.0030
-3.3, 10, -0.0037, 0.017, -0.3, 0.0, -0.0040
-4.3, 0, -0.0033, 0.0090, 0.1, -0.02, -0.0020
1.7, -10, -0.0032, -0.0010, 0.2, 0.0, 0.0010
5.5, 0, -0.0010, -0.0050, 0.2, 0.0, 0.0020
6.0, 10, 0.0014, -0.0050, 0.0, -0.01, 0.0020
-5.9, 20, 0.0049, 0.012, -0.3, 0.0, -0.0020
-8.8, 0, 0.0054, 0.024, -0.1, 0.0, -0.0020
-6.8, -30, -0.0038, 0.032, 0.1, 0.0, -0.0020
-3.5, -50, -0.0099, 0.013, 0.2, 0.0, 0.0030
-3.3, -50, -0.0094, -0.01, -0.1, 0.02, -0.0020
6.6, -50, 0.0041, -0.022, 0.3, 0.0, 0.0040
-0.4, -10, 0.0020, 0.023, -0.2, 0.0, -0.0010
-2.1, -10, -3.0E-4, 0.024, -0.1, -0.01, -0.0020
6.4, -10, -0.0012, 0.0060, 0.2, 0.0, 0.0040
-8.3, 0, 4.0E-4, 0.01, -0.3, 0.0, -0.0030
-8.6, -30, -0.0015, 0.0080, 0.1, -0.01, -0.0040
9.1, -30, 0.0041, 0.01, 0.4, 0.0, 0.0060
-2.8, 10, -7.0E-4, 0.033, -0.4, 0.0, -0.0040
-5.2, -20, -0.0013, 0.012, 0.0, 0.0, -0.0020
7.3, -10, -0.0033, -0.011, 0.1, 0.0, 0.0010
8.9, 0, -0.0012, -0.015, 0.1, 0.01, 0.0020
8.4, 20, 0.0016, -0.015, -0.2, 0.02, 0.0010
-7.0, 20, 0.0032, 0.0080, -0.3, 0.0, -0.0030
3.3, -20, -0.0035, 0.0010, 0.2, 0.0, 0.0030
-4.1, -10, 0.0017, 0.0040, -0.2, 0.0, -0.0020
-3.5, -30, 0.0022, 0.01, 0.1, 0.0, -0.0010
5.3, -20, -0.0031, 0.0060, 0.1, 0.0, 0.0010
7.5, 0, -0.0016, -0.0020, 0.1, 0.0, 0.0020
-2.0, 20, -7.0E-4, -0.0090, -0.2, 0.0, -0.0020
-3.4, 10, -0.0040, -0.0060, -0.1, 0.0, -0.0010
-3.6, 0, -0.0044, -0.012, 0.1, -0.01, 0.0010
-3.9, 0, -0.0031, 0.01, -0.1, 0.0, -0.0030
2.9, -10, -0.0041, -0.0060, 0.2, 0.0, 0.0030
1.1, 20, 0.0055, -0.0020, 0.0, 0.0, 0.0010
-5.0, 10, 0.0022, 0.013, -0.2, 0.0, -0.0020
-6.3, 0, -0.0012, 0.014, 0.0, 0.0, -0.0020
4.2, -10, 0.0030, 0.0030, 0.2, 0.0, 0.0030
3.8, 0, 0.0062, 0.012, -0.1, 0.02, 0.0030
2.0, 0, -8.0E-4, 0.031, 0.1, 0.0, 0.0030
-5.9, 0, -0.0089, 0.0050, -0.2, 0.0, -0.0040
9.3, -10, 0.0055, -0.013, 0.3, 0.01, 0.0030
9.7, 50, 0.0087, 0.029, -0.1, 0.0, 0.0010
4.9, 60, 0.0040, 0.046, -0.2, 0.0, 0.0010
-2.0, 70, -0.0029, 0.048, -0.4, 0.0, -0.0010
-7.7, 60, -0.0045, 0.04, -0.3, -0.01, -0.0030
-10.2, 30, -4.0E-4, 0.031, 0.0, 0.0, -0.0020
-4.4, -10, -0.0037, 0.028, -0.2, 0.0, -0.0050
5.3, -10, -3.0E-4, 0.014, 0.4, 0.0, 0.0030
5.5, 10, 0.0024, 0.02, -0.1, 0.0, 0.0020
-3.5, 20, 0.0020, 0.029, -0.3, 0.0, -0.0030
-5.6, 0, -0.0035, 0.026, 0.0, 0.0, -0.0030
3.6, -10, -0.0042, 0.011, 0.3, 0.0, 0.0040
-5.9, 0, 0.0021, -0.0010, -0.2, 0.0, -0.0020
4.7, -20, -0.0078, -0.012, 0.1, 0.0, 0.0020
-2.4, 0, 0.0088, -0.018, -0.1, -0.01, -0.0010
6.3, -10, -0.0053, -0.026, 0.3, -0.01, 0.0040
-3.6, 10, 0.0063, 0.0040, -0.2, -0.01, -0.0040
0.2, 0, -0.0069, 0.0050, 0.0, 0.0, 0.0020
-3.5, 0, -0.0088, -0.034, -0.1, 0.0, -0.0020
0.1, -10, 0.0077, -0.041, 0.1, 0.0, 0.0010
1.8, -10, 0.0119, -0.0060, 0.0, 0.0, 0.0040
-8.6, -20, -7.0E-4, 0.019, -0.4, 0.01, -0.0050
-6.7, -60, 6.0E-4, 0.01, 0.3, -0.01, 0.0010
5.9, -60, -0.0016, 0.011, 0.4, 0.0, 0.0040
8.3, -40, -0.0041, 0.0050, 0.0, 0.0, 0.0010
7.0, -30, -0.0042, -0.0040, -0.1, 0.0, 0.0010
-2.7, -10, 0.0019, -0.013, -0.2, 0.0, -0.0030
2.6, -20, 0.0084, 0.014, 0.1, 0.0, 0.0020
-2.4, -10, -0.0010, 0.043, -0.1, 0.0, -0.0020
1.1, -20, -0.0086, 0.0010, 0.1, 0.0, 0.0010
2.5, -20, -0.0049, -0.013, 0.1, 0.0, 0.0030
-0.3, -20, 0.0059, -0.011, 0.1, 0.01, 0.0010
0.8, -10, 0.0071, 0.013, 0.0, 0.0, 0.0020
3.4, -20, -0.0076, 0.021, 0.2, 0.0, 0.0040
1.2, -10, -0.0098, -0.0020, -0.2, -0.01, -0.0010
-2.2, -10, -0.0052, -0.029, -0.1, 0.0, -0.0010
0.7, -20, -0.0055, 0.013, 0.1, 0.0, 0.0010
0.7, 0, 0.0052, -0.0080, 0.0, 0.0, 0.0010
-2.7, -10, 0.0047, 0.012, -0.1, 0.0, -0.0010
5.8, -10, -0.0011, -0.0050, 0.1, 0.0, 0.0010
6.5, 10, -1.0E-4, -0.0060, 0.0, 0.0, 0.0020
-4.0, 20, -0.0022, -0.0090, -0.2, 0.0, -0.0030
-1.3, 0, 0.0039, -0.0090, 0.1, 0.0, 0.0010
-2.9, 0, -0.0054, -0.0070, -0.1, 0.0, 0.0010
-4.2, -10, -0.0052, -0.016, -0.1, 0.01, -0.0010
-5.4, -20, 8.0E-4, -0.021, 0.0, 0.0, -0.0020
-3.1, -30, 0.0062, -0.014, 0.1, 0.01, -0.0010
-0.1, -30, 0.0089, -0.0030, 0.3, -0.01, 0.0010
2.6, -30, 0.0091, 0.013, 0.1, 0.01, 0.0010
2.6, -30, 0.0054, 0.025, -0.1, 0.01, 0.0010
4.4, -20, -0.0034, 0.0, 0.1, 0.0, 0.0010
5.8, 10, 0.0015, -0.0030, 0.0, 0.0, 0.0010
-3.7, 20, 1.0E-4, 0.0050, -0.1, 0.0, -0.0020
5.8, 20, -1.0E-4, 0.0030, 0.1, 0.0, 0.0020
-4.6, 40, -0.0010, 0.0, -0.2, 0.0, -0.0030
7.6, 60, -0.0013, 0.023, 0.1, 0.0, 0.0020
6.2, 70, -0.0047, 0.018, -0.2, 0.02, 0.0030
-0.5, 80, -0.0088, 0.0040, -0.4, 0.0, -0.0010
-7.7, 70, -0.0088, -0.014, -0.3, 0.0, -0.0040
-9.3, 50, -0.0040, -0.028, 0.0, -0.01, -0.0010
-4.8, 30, 0.0075, -0.024, 0.2, 0.0, 0.0010
-1.3, 20, 0.01, 0.0020, 0.1, 0.0, 0.0020
-6.9, 10, 0.0038, 0.029, -0.3, 0.0, -0.0020
-5.5, -20, -0.0050, 0.024, 0.1, 0.0, 0.0010
11.6, -10, 0.0041, 0.016, 0.3, 0.0, 0.0030
12.8, 40, 0.0029, 0.032, 0.0, 0.0, 0.0030
-0.9, 70, -0.0036, 0.033, -0.5, 0.0, -0.0020
-8.9, 60, -0.0080, 0.02, -0.3, 0.0, -0.0030
-9.1, 10, -0.0042, -0.015, 0.0, 0.0, -0.0020
-1.8, -10, 0.0069, -0.011, 0.3, 0.0, 0.0020
1.8, 0, -1.0E-4, -0.013, 0.1, 0.0, 0.0030
-7.7, -10, 0.0028, 0.0040, -0.3, 0.0, -0.0020
-9.8, -30, 0.0010, 0.0070, 0.0, 0.01, -0.0010
5.3, -40, -0.0073, -0.017, 0.0, 0.0, 0.0030
2.7, -30, -0.0057, -0.031, -0.2, 0.01, 0.0010
-1.1, -30, -0.0032, -0.037, -0.3, 0.01, -0.0020
-5.2, -40, 0.0060, -0.032, -0.1, 0.0, -0.0030
-3.3, -50, 0.0105, -0.016, 0.2, 0.02, 0.0010
-0.5, -50, 0.0102, -0.0010, 0.1, 0.0, -0.0010
6.8, -40, -0.0027, 0.014, 0.2, 0.0, 0.0020
7.9, -30, -0.0069, 0.0070, -0.1, 0.01, 0.0010
6.1, -10, -0.0053, -0.014, -0.1, 0.01, 0.0010
-1.3, 0, 0.0010, -0.022, -0.2, 0.0, -0.0030
